dept	den	cnl
2211.75	2.61986	27.8328
2211.875	2.60989	30.4213
2212	2.60194	32.2119
2212.125	2.59687	33.0066
2212.25	2.58371	32.6927
2212.375	2.57692	32.1921
2212.5	2.57609	32.0085
2212.625	2.57809	32.2
2212.75	2.58	32.4
2212.875	2.58	32.3
2213	2.579	32.1
2213.125	2.579	31.5765
2213.25	2.58012	30.5629
2213.375	2.58426	29.1609
2213.5	2.59155	27.7453
2213.625	2.61072	26.2428
2213.75	2.6223	25.1701
2213.875	2.627	24.3688
2214	2.62551	23.7
2214.125	2.61583	23.5337
2214.25	2.61065	24.235
2214.375	2.61218	25.4545
2214.5	2.61719	26.6564
2214.625	2.619	27.6194
2214.75	2.6172	28.1
2214.875	2.62059	28.1793
2215	2.60936	27.7573
2215.125	2.61144	27.178
2215.25	2.62068	25.8868
2215.375	2.6327	23.6138
2215.5	2.643	20.4326
2215.625	2.644	17.4281
2215.75	2.6395	15.174
2215.875	2.64	14.1742
2216	2.64653	14.5059
2216.125	2.65473	16.4984
2216.25	2.65217	20.961
2216.375	2.63586	26.3977
2216.5	2.61197	30.3614
2216.625	2.59181	32.7188
2216.75	2.582	33.6
2216.875	2.58231	33.5381
2217	2.58863	32.6368
2217.125	2.59365	31.271
2217.25	2.59633	29.6355
2217.375	2.598	27.9659
2217.5	2.60003	26.6316
2217.625	2.60835	26.0652
2217.75	2.61	25.5645
2217.875	2.61	24.5278
2218	2.60663	22.953
2218.125	2.60025	21.0131
2218.25	2.59162	19.0479
2218.375	2.58461	17.6227
2218.5	2.582	17.3607
2218.625	2.5834	18.0198
2218.75	2.58741	19.3624
2218.875	2.59241	20.7237
2219	2.59458	21.5581
2219.125	2.591	20.915
2219.25	2.58414	19.3842
2219.375	2.57512	17.681
2219.5	2.56711	16.4111
2219.625	2.56345	16.0902
2219.75	2.56891	16.9371
2219.875	2.58485	18.3391
2220	2.59841	19.541
2220.125	2.61291	20
2220.25	2.62152	19.9
2220.375	2.61602	19.8
2220.5	2.60801	19.6504
2220.625	2.605	19.6504
2220.75	2.61453	20.251
2220.875	2.63461	21.2582
2221	2.66061	23.366
2221.125	2.681	26.1175
2221.25	2.68325	28.6536
2221.375	2.64812	28.5458
2221.5	2.62281	25.9516
2221.625	2.612	22.2562
2221.75	2.61156	19.2755
2221.875	2.61557	17.5865
2222	2.61757	16.9426
2222.125	2.618	16.9
2222.25	2.618	17
2222.375	2.619	17.1407
2222.5	2.62	16.9801
2222.625	2.62139	16.2394
2222.75	2.61639	15.6775
2222.875	2.61438	15.0381
2223	2.61688	14.575
2223.125	2.62689	13.9369
2223.25	2.63664	13.5
2223.375	2.64	13.4
2223.5	2.63835	13.6651
2223.625	2.637	13.9657
2223.75	2.63766	14.3
2223.875	2.63933	14.433
2224	2.63368	14.3
2224.125	2.63937	14.5
2224.25	2.641	14.5689
2224.375	2.6407	14.6695
2224.5	2.641	14.8
2224.625	2.64029	14.8292
2224.75	2.63729	14.7
2224.875	2.63428	14.8
2225	2.63	15.2727
2225.125	2.62627	15.9467
2225.25	2.62052	16.922
2225.375	2.61125	18.0746
2225.5	2.60525	18.3
2225.625	2.60576	18.4759
2225.75	2.61406	18.8531
2225.875	2.62754	19.3544
2226	2.635	19.8
2226.125	2.63243	19.7215
2226.25	2.62263	19.1418
2226.375	2.6152	18.5405
2226.5	2.614	18.2804
2226.625	2.61743	18.5
2226.75	2.62737	18.4733
2226.875	2.61835	16.8531
2227	2.617	16.117
2227.125	2.616	16.5672
2227.25	2.61416	17.7369
2227.375	2.61	19.1546
2227.5	2.60714	20.2855
2227.625	2.606	20.5861
2227.75	2.60787	20.6
2227.875	2.61087	20.7
2228	2.61024	20.7881
2228.125	2.601	20.8887
2228.25	2.60111	21.2893
2228.375	2.6001	21.79
2228.5	2.601	21.9906
2228.625	2.60391	22.1
2228.75	2.60892	22.1081
2228.875	2.614	21.8925
2229	2.615	22.0932
2229.125	2.60719	22.4876
2229.25	2.59417	22.6
2229.375	2.57439	21.7294
2229.5	2.54221	19.3299
2229.625	2.52115	16.7182
2229.75	2.50909	14.815
2229.875	2.504	13.6047
2230	2.50697	13
2230.125	2.51696	12.8
2230.25	2.53298	12.7004
2230.375	2.54899	12.5
2230.5	2.56402	12.4
2230.625	2.57304	12.5012
2230.75	2.58202	13.2126
2230.875	2.58705	16.0196
2231	2.59909	19.4278
2231.125	2.61515	22.6298
2231.25	2.63017	24.8131
2231.375	2.6441	25.59
2231.5	2.652	24.9887
2231.625	2.651	23.9874
2231.75	2.63879	23.0861
2231.875	2.62585	22.5924
2232	2.61575	22.1918
2232.125	2.60918	21.7
2232.25	2.62019	21.8
2232.375	2.6282	21.8101
2232.5	2.631	22.3108
2232.625	2.63089	23.2343
2232.75	2.62888	24.4362
2232.875	2.627	25.5
2233	2.626	25.7133
2233.125	2.624	25.486
2233.25	2.61441	24.7707
2233.375	2.60269	23.9695
2233.5	2.59832	23.1364
2233.625	2.60466	21.5338
2233.75	2.62086	19.514
2233.875	2.63889	17.5108
2234	2.65337	16.1631
2234.125	2.66	16.0573
2234.25	2.6586	17.7778
2234.375	2.65059	21.604
2234.5	2.64037	25.6104
2234.625	2.63035	28.7518
2234.75	2.61955	30.6446
2234.875	2.60954	31.4459
2235	2.60276	32.1236
2235.125	2.59876	32.3
2235.25	2.599	31.9751
2235.375	2.60126	31.4489
2235.5	2.604	30.7477
2235.625	2.60727	29.9196
2235.75	2.612	28.9451
2235.875	2.60572	27.6876
2236	2.60629	26.4138
2236.125	2.60541	25.4706
2236.25	2.5974	24.87
2236.375	2.58969	24.3693
2236.5	2.58469	24.0687
2236.625	2.58732	23.8681
2236.75	2.59465	23.5674
2236.875	2.60466	23.2668
2237	2.61368	22.8661
2237.125	2.62135	22.5
2237.25	2.622	22.6351
2237.375	2.624	22.8358
2237.5	2.624	23.1
2237.625	2.62126	23.3371
2237.75	2.61662	23.7377
2237.875	2.61362	24.2383
2238	2.615	24.739
2238.125	2.62419	25
2238.25	2.63961	25.2
2238.375	2.65259	25.4818
2238.5	2.64775	26.2415
2238.625	2.63573	26.4
2238.75	2.62129	27.2857
2238.875	2.61057	28.187
2239	2.60456	28.7441
2239.125	2.601	28.9552
2239.25	2.599	28.4546
2239.375	2.6	27.4619
2239.5	2.60247	26.6066
2239.625	2.60595	26.1
2239.75	2.60948	26.148
2239.875	2.61149	26.3514
2240	2.613	26.0508
2240.125	2.613	25.1499
2240.25	2.615	24.3493
2240.375	2.61551	24.2
2240.5	2.61548	24.4039
2240.625	2.61095	25.0052
2240.75	2.60094	25.6532
2240.875	2.59192	26
2241	2.588	25.8
2241.125	2.59165	25.8
2241.25	2.60212	26.0442
2241.375	2.61056	26.0307
2241.5	2.61514	24.9859
2241.625	2.62015	24.0269
2241.75	2.62558	23.0833
2241.875	2.62959	22.541
2242	2.633	22.3
2242.125	2.634	22.4
2242.25	2.63239	22.4
2242.375	2.631	22.1385
2242.5	2.62976	21.6756
2242.625	2.62463	21
2242.75	2.62773	21.0269
2242.875	2.62136	22.0923
2243	2.61471	23.2942
2243.125	2.60835	24.0654
2243.25	2.604	24.134
2243.375	2.604	23.5
2243.5	2.60635	22.2981
2243.625	2.61536	21.1962
2243.75	2.62037	20.5
2243.875	2.62908	20.0616
2244	2.6394	19.2301
2244.125	2.64711	18.7295
2244.25	2.65813	18.2289
2244.375	2.66944	18.1
2244.5	2.675	18.4724
2244.625	2.67454	19.2191
2244.75	2.66779	20.3211
2244.875	2.65603	21.4743
2245	2.639	21.5
2245.125	2.62949	20.8732
2245.25	2.625	20.0475
2245.375	2.623	19.5
2245.5	2.62122	19.5
2245.625	2.61722	19.4218
2245.75	2.61042	18.8212
2245.875	2.59862	17.9617
2246	2.5838	16.7598
2246.125	2.56858	15.5386
2246.25	2.55819	14.6373
2246.375	2.557	14.118
2246.5	2.56448	14.3826
2246.625	2.57	14.7833
2246.75	2.56916	15.0839
2246.875	2.56669	15.2691
2247	2.57341	16.0556
2247.125	2.59029	17.9291
2247.25	2.61119	20.4053
2247.375	2.63061	22.6613
2247.5	2.63949	23.549
2247.625	2.62542	22.1813
2247.75	2.64356	19.3659
2247.875	2.65469	18.4103
2248	2.6591	18.9709
2248.125	2.64954	20.4638
2248.25	2.62367	22
2248.375	2.59062	21.9311
2248.5	2.5625	19.7429
2248.625	2.5452	16.7585
2248.75	2.54188	13.9293
2248.875	2.5489	12.2052
2249	2.55577	11.8046
2249.125	2.5758	11.4
2249.25	2.5899	11.8934
2249.375	2.60289	13.8813
2249.5	2.61396	17.0817
2249.625	2.62	20.5889
2249.75	2.62001	23.597
2249.875	2.618	25.0997
2250	2.617	25.6
2250.125	2.618	25.7
2250.25	2.62004	25.497
2250.375	2.63002	24.4936
2250.5	2.62694	23.0917
2250.625	2.62807	21.8932
2250.75	2.63812	21.3
2250.875	2.65109	21.4094
2251	2.658	22.316
2251.125	2.65694	23.4179
2251.25	2.65293	24.3132
2251.375	2.649	24.7
2251.5	2.64584	24.3842
2251.625	2.63874	23.6
2251.75	2.62582	23.2908
2251.875	2.6219	22.8902
2252	2.619	22.1791
2252.125	2.62011	21.7
2252.25	2.62423	21.8235
2252.375	2.631	22.7372
2252.5	2.62887	23.8391
2252.625	2.61232	23.8
2252.75	2.59128	22.2141
2252.875	2.57025	19.3804
2253	2.5574	16.2065
2253.125	2.59114	13.7351
2253.25	2.61701	12.8663
2253.375	2.6347	13.135
2253.5	2.64636	14.4908
2253.625	2.65319	16.5128
2253.75	2.65919	18.9166
2253.875	2.6654	21.1004
2254	2.66821	22.6622
2254.125	2.66336	23.0786
2254.25	2.6489	22.412
2254.375	2.63032	20.9774
2254.5	2.62153	20.3233
2254.625	2.61452	21.5957
2254.75	2.613	23.872
2254.875	2.614	26.326
2255	2.61474	28.0775
2255.125	2.613	28.9
2255.25	2.612	28.7729
2255.375	2.61428	28.0445
2255.5	2.61857	27.4716
2255.625	2.62945	26.6128
2255.75	2.6453	25.4109
2255.875	2.649	24.309
2256	2.647	22.7761
2256.125	2.64237	21.7051
2256.25	2.63868	21.3
2256.375	2.638	21.4658
2256.5	2.64	21.9335
2256.625	2.639	22.4342
2256.75	2.63465	22.9348
2256.875	2.63065	22.6291
2257	2.62664	21.6917
2257.125	2.62227	20.453
2257.25	2.616	18.7505
2257.375	2.616	17.4859
2257.5	2.62477	17.3
2257.625	2.63718	17.7786
2257.75	2.6474	18.6799
2257.875	2.65159	19.5
2258	2.64718	19.4588
2258.125	2.64016	18.9581
2258.25	2.63415	18.3575
2258.375	2.62957	18.2432
2258.5	2.62456	18.7314
2258.625	2.61711	19.7333
2258.75	2.60565	20.7902
2258.875	2.59263	20.9457
2259	2.58161	19.9609
2259.125	2.57206	17.971
2259.25	2.56305	15.2665
2259.375	2.55552	12.6586
2259.5	2.55649	11.0043
2259.625	2.58197	12.5974
2259.75	2.60652	15.7533
2259.875	2.62504	19.257
2260	2.64003	22.0549
2260.125	2.64752	23.4523
2260.25	2.65153	23.7
2260.375	2.65454	23.5464
2260.5	2.65392	23.1458
2260.625	2.64435	22.6452
2260.75	2.63055	22.189
2260.875	2.633	21.3439
2261	2.633	20.8432
2261.125	2.632	20.2426
2261.25	2.62884	19.542
2261.375	2.62259	19.0413
2261.5	2.62597	18.6779
2261.625	2.6464	19.6799
2261.75	2.66142	21.3424
2261.875	2.66316	22.6837
2262	2.64791	23.3763
2262.125	2.62812	22.8625
2262.25	2.61463	23.0526
2262.375	2.61764	24.7551
2262.5	2.62129	25.3
2262.625	2.623	24.0446
2262.75	2.61869	21.043
2262.875	2.60801	17.1356
2263	2.59566	14.1651
2263.125	2.59032	12.9648
2263.25	2.59	13.2365
2263.375	2.59676	14.4067
2263.5	2.61409	15.7086
2263.625	2.6294	16.8702
2263.75	2.63742	17.0708
2263.875	2.638	17.1
2264	2.63256	16.8558
2264.125	2.62455	16.1818
2264.25	2.61873	15.2
2264.375	2.62348	14.974
2264.5	2.63524	15.8239
2264.625	2.65001	17.3011
2264.75	2.65296	18.6519
2264.875	2.63923	19.1469
2265	2.636	18.5
2265.125	2.636	18.6
2265.25	2.64157	19.257
2265.375	2.65158	20.0582
2265.5	2.66	20.5798
2265.625	2.66239	20.6392
2265.75	2.65457	19.7569
2265.875	2.64073	18.455
2266	2.62835	17.5354
2266.125	2.61834	17.2
2266.25	2.61284	17.4672
2266.375	2.61668	18.0685
2266.5	2.6237	18.7697
2266.625	2.63086	19.471
2266.75	2.635	20.0723
2266.875	2.63587	20.5868
2267	2.63687	20.9
2267.125	2.64088	21
2267.25	2.64677	20.9
2267.375	2.64811	21.3893
2267.5	2.648	21.8
2267.625	2.64809	21.7094
2267.75	2.64409	21.1262
2267.875	2.63808	19.9243
2268	2.63207	18.8224
2268.125	2.628	18.3068
2268.25	2.62694	18.8815
2268.375	2.628	20.5612
2268.5	2.627	23.2706
2268.625	2.62604	25.4787
2268.75	2.626	25.7036
2268.875	2.62703	24.6149
2269	2.627	22.7117
2269.125	2.629	20.7085
2269.25	2.629	18.7043
2269.375	2.628	17.3013
2269.5	2.628	16.9
2269.625	2.62801	17.1016
2269.75	2.632	18.4058
2269.875	2.63502	20.5091
2270	2.63602	22.5123
2270.125	2.62888	24.0093
2270.25	2.619	24.8
2270.375	2.62104	24.6956
2270.5	2.625	24.295
2270.625	2.627	23.9943
2270.75	2.629	23.7937
2270.875	2.63307	23.7069
2271	2.63815	23.8
2271.125	2.644	23.8918
2271.25	2.64391	23.5911
2271.375	2.63271	22.9905
2271.5	2.6291	22.4899
2271.625	2.632	22.0892
2271.75	2.633	21.5771
2271.875	2.632	20.6638
2272	2.62987	19.3619
2272.125	2.62587	18.06
2272.25	2.62172	16.958
2272.375	2.618	16.1854
2272.5	2.61715	16.0153
2272.625	2.61916	16.4318
2272.75	2.62317	17.6662
2272.875	2.624	19.386
2273	2.61629	20.7357
2273.125	2.59652	21.163
2273.25	2.56428	20.2044
2273.375	2.52922	18.2012
2273.5	2.50298	16.5184
2273.625	2.48958	15.579
2273.75	2.48478	15.6217
2273.875	2.48178	16.2223
2274	2.47877	16.723
2274.125	2.47776	16.5764
2274.25	2.48448	16.2758
2274.375	2.49325	16.1
2274.5	2.49574	16.1
2274.625	2.48821	16.2
2274.75	2.47393	16
2274.875	2.46318	15.6725
2275	2.46256	15.3
2275.125	2.47801	15.2287
2275.25	2.50647	15.6587
2275.375	2.5253	16.5
2275.5	2.51608	16.0387
2275.625	2.51431	14.9061
2275.75	2.52692	13.9361
2275.875	2.55393	13.7652
2276	2.59033	14.8993
2276.125	2.61937	17.437
2276.25	2.63169	20.2415
2276.375	2.637	22.4757
2276.5	2.63936	24.2431
2276.625	2.64273	25.6364
2276.75	2.65074	25.9629
2276.875	2.653	25.5623
2277	2.65262	24.7233
2277.125	2.64861	23.683
2277.25	2.63981	22.3018
2277.375	2.62499	20.3181
2277.5	2.60395	17.6136
2277.625	2.58592	14.8091
2277.75	2.58	12.7312
2277.875	2.58486	11.6572
2278	2.59804	11.4435
2278.125	2.62476	11.7882
2278.25	2.63634	13.2343
2278.375	2.641	15.6724
2278.5	2.643	18.0763
2278.625	2.643	19.8934
2278.75	2.64053	20.5527
2278.875	2.63304	20.252
2279	2.62203	19.7514
2279.125	2.61052	19.2508
2279.25	2.61	18.5999
2279.375	2.615	18.1
2279.5	2.61451	18.1027
2279.625	2.61808	18.652
2279.75	2.63463	18.9526
2279.875	2.65466	19.2
2280	2.67162	19.1
2280.125	2.67991	18.891
2280.25	2.67279	18.2345
2280.375	2.65421	17.0326
2280.5	2.63161	15.8307
2280.625	2.61529	16.0712
2280.75	2.609	17.4463
2280.875	2.61275	19.5751
2281	2.62577	21.018
2281.125	2.63679	21.7193
2281.25	2.6446	22
2281.375	2.646	21.7391
2281.5	2.64177	21.0538
2281.625	2.63338	19.6891
2281.75	2.62863	17.7372
2281.875	2.6359	17.7635
2282	2.64328	18.9564
2282.125	2.64535	20.7885
2282.25	2.642	22.7308
2282.375	2.641	23.5019
2282.5	2.643	22.5
2282.625	2.643	21.1308
2282.75	2.642	20.1641
2282.875	2.64131	19.8372
2283	2.63969	20.5384
2283.125	2.6446	21.6
2283.25	2.63359	21.6
2283.375	2.629	21.5289
2283.5	2.628	21.3
2283.625	2.62772	21.2276
2283.75	2.63	20.8539
2283.875	2.62974	20.0526
2284	2.631	19.3257
2284.125	2.63375	19.175
2284.25	2.63851	19.8024
2284.375	2.64676	21.4337
2284.5	2.65177	24.0538
2284.625	2.65478	24.6551
2284.75	2.656	24.5437
2284.875	2.65321	23.3848
2285	2.64821	21.5028
2285.125	2.6432	19.4797
2285.25	2.64019	17.8578
2285.375	2.638	17.0373
2285.5	2.63882	16.518
2285.625	2.641	15.9347
2285.75	2.641	15.2167
2285.875	2.63848	14.6517
2286	2.62662	15.7691
2286.125	2.6143	16.7704
2286.25	2.61	17.3858
2286.375	2.61359	17.5135
2286.5	2.62387	17.0258
2286.625	2.631	16.1368
2286.75	2.62612	15.1348
2286.875	2.61255	14.2219
2287	2.59631	13.7897
2287.125	2.585	14
2287.25	2.58282	14.1819
2287.375	2.58883	14.8832
2287.5	2.60069	15.5922
2287.625	2.61579	16.1857
2287.75	2.62687	16.887
2287.875	2.63206	17.6941
2288	2.62805	18.2948
2288.125	2.62209	18.4954
2288.25	2.61904	18.4039
2288.375	2.62097	18.1033
2288.5	2.62497	17.8027
2288.625	2.627	17.4
2288.75	2.62799	17.3
2288.875	2.63598	17.6993
2289	2.649	18.2998
2289.125	2.65901	18.9004
2289.25	2.67	19.5
2289.375	2.66799	19.6
2289.5	2.65691	19.2979
2289.625	2.64494	18.8945
2289.75	2.6349	18.1932
2289.875	2.62396	17.2919
2290	2.62095	16.4906
2290.125	2.61695	16.5
2290.25	2.61188	17.012
2290.375	2.60487	17.7132
2290.5	2.59571	18.1927
2290.625	2.57953	17.8763
2290.75	2.55449	16.7744
2290.875	2.53145	15.5724
2291	2.5178	14.7902
2291.125	2.51621	14.5105
2291.25	2.52211	14.7111
2291.375	2.524	15.0117
2291.5	2.52712	15.2124
2291.625	2.53439	14.887
2291.75	2.54641	14.059
2291.875	2.55943	12.7571
2292	2.57245	11.7
2292.125	2.58762	11.9156
2292.25	2.60249	14.1136
2292.375	2.62318	17.6856
2292.5	2.64453	21.5401
2292.625	2.656	24.2363
2292.75	2.658	24.8
2292.875	2.65261	24.1611
2293	2.6424	23.4598
2293.125	2.63238	22.9
2293.25	2.624	22.8
2293.375	2.62222	22.756
2293.5	2.62523	22.2774
2293.625	2.62823	21.9767
2293.75	2.63324	22.0239
2293.875	2.64049	22.6737
2294	2.64825	23.8504
2294.125	2.65174	24.7259
2294.25	2.64774	25.0265
2294.375	2.64246	24.9
2294.5	2.63672	24.5722
2294.625	2.63143	24.2716
2294.75	2.62542	24.1
2294.875	2.6207	23.9703
2295	2.621	23.3393
2295.125	2.62531	21.6141
2295.25	2.62405	19.1787
2295.375	2.61139	16.4064
2295.5	2.58903	13.8026
2295.625	2.56599	11.8323
2295.75	2.54997	10.5316
2295.875	2.543	9.96517
2296	2.54706	9.97093
2296.125	2.56117	10.6444
2296.25	2.58357	12.0837
2296.375	2.61636	14.4243
2296.5	2.64128	17.0662
2296.625	2.65539	19.3547
2296.75	2.65721	20.4607
2296.875	2.6488	20.0801
2297	2.63778	18.6376
2297.125	2.62918	17.4763
2297.25	2.62558	17.3419
2297.375	2.626	18.3126
2297.5	2.62757	19.9726
2297.625	2.62156	21.3876
2297.75	2.61856	21.6444
2297.875	2.6131	21.2549
2298	2.60854	20.7543
2298.125	2.60993	20.6464
2298.25	2.61841	21.241
2298.375	2.62943	22.5429
2298.5	2.633	23.9449
2298.625	2.62553	24.7489
2298.75	2.61501	24.4513
2298.875	2.608	23.2482
2299	2.60753	21.398
2299.125	2.61803	20.4484
2299.25	2.62605	20
2299.375	2.63253	19.5471
2299.5	2.636	18.6393
2299.625	2.636	17.1832
2299.75	2.6359	15.3806
2299.875	2.63045	13.889
2300	2.62744	13.8122
2300.125	2.63014	15.3406
2300.25	2.64015	17.8444
2300.375	2.64958	20.2741
2300.5	2.65341	21.6413
2300.625	2.64741	21.0814
2300.75	2.6434	19.8602
2300.875	2.64261	18.5182
2301	2.64661	17.5
2301.125	2.65138	17.3475
2301.25	2.64875	18.65
2301.375	2.63747	20.3157
2301.5	2.62772	21.5276
2301.625	2.624	21.7711
2301.75	2.6253	21.0651
2301.875	2.63166	21.2628
2302	2.63766	22.8654
2302.125	2.64167	24.4009
2302.25	2.643	25.2676
2302.375	2.64163	25.2635
2302.5	2.63562	24.4622
2302.625	2.62861	23.5305
2302.75	2.6216	23.4
2302.875	2.61288	22.8584
2303	2.60671	22.0285
2303.125	2.61088	21.5721
2303.25	2.62518	21.7727
2303.375	2.63547	22.2734
2303.5	2.63426	22.126
2303.625	2.62301	21.1014
2303.75	2.60799	19.6236
2303.875	2.59576	17.9241
2304	2.5983	17.3234
2304.125	2.61686	17.3
2304.25	2.62856	17.6
2304.375	2.63478	17.8785
2304.5	2.63721	18.3582
2304.625	2.632	19.0798
2304.75	2.632	19.5804
2304.875	2.63962	20.1621
2305	2.65145	20.8634
2305.125	2.66265	21.4823
2305.25	2.67017	21.8
2305.375	2.66666	21.6492
2305.5	2.64579	20.3473
2305.625	2.6333	18.9605
2305.75	2.62729	17.729
2305.875	2.61928	16.9138
2306	2.60866	16.4132
