 depth   	pore    	k	    vsh	vca     rc 	sw     swi	
 1380.125	   23.19	  123.56	    9.25	     .17	     .01	   92.43	   26.46	
 1380.250	   23.46	  136.44	    9.17	     .18	     .01	   83.31	   25.58	
 1380.375	   23.89	  161.23	    8.98	     .30	     .01	   76.06	   24.57	
 1380.500	   24.07	  170.82	    8.94	     .44	     .01	   72.72	   24.21	
 1380.625	   24.10	  170.24	    8.94	     .46	     .01	   73.58	   24.25	
 1380.750	   23.79	  146.09	    9.18	     .34	     .01	   78.51	   25.09	
 1380.875	   23.24	  116.30	    9.49	     .28	     .01	   84.97	   26.59	
 1381.000	   22.42	   80.34	    9.97	     .21	     .01	   93.67	   28.94	
 1381.125	   21.86	   58.44	   11.01	     .23	     .01	   98.70	   30.91	
 1381.250	   21.36	   33.98	   11.75	     .09	     .01	  100.00	   32.88	
 1381.375	   20.81	   17.00	   17.74	     .04	     .01	  100.00	   56.03	
 1381.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	   85.34	
 1381.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1381.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1381.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1382.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1382.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1382.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1382.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1382.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1382.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1382.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1382.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1383.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1383.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1383.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1383.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1383.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1383.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1383.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1383.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1384.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1384.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1384.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1384.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1384.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1384.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1384.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1384.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1385.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1385.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1385.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1385.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1385.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
